address,time_unix,time,dne,srl,srrn,eda
RP01025,1712014609.473000,2024-04-01 23:36:49.473+00,35,292240,1,\N
RP01025,1712014669.475000,2024-04-01 23:37:49.475+00,33,294560,1,\N
RP01025,1712014729.477000,2024-04-01 23:38:49.477+00,35,297734,2,\N
RP01025,1712014789.478000,2024-04-01 23:39:49.478+00,39,297734,2,\N
RP01025,1712014849.480000,2024-04-01 23:40:49.48+00,37,295536,3,\N
RP01025,1712014909.482000,2024-04-01 23:41:49.482+00,36,295780,1,\N
RP01025,1712014969.484000,2024-04-01 23:42:49.484+00,35,297611,1,\N
RP01025,1712015029.486000,2024-04-01 23:43:49.486+00,31,294926,1,\N
RP01025,1712015089.488000,2024-04-01 23:44:49.488+00,40,295658,2,\N
RP01025,1712015149.489000,2024-04-01 23:45:49.489+00,43,293217,3,\N
RP01025,1712015209.491000,2024-04-01 23:46:49.491+00,38,291874,1,\N
RP01025,1712015269.493000,2024-04-01 23:47:49.493+00,34,290165,2,\N
RP01025,1712015329.495000,2024-04-01 23:48:49.495+00,44,285404,5,\N
RP01025,1712015389.497000,2024-04-01 23:49:49.497+00,42,288090,1,\N
RP01025,1712015449.499000,2024-04-01 23:50:49.499+00,35,292973,1,\N
RP01025,1712015509.500000,2024-04-01 23:51:49.5+00,28,298100,0,\N
RP01025,1712015569.502000,2024-04-01 23:52:49.502+00,26,297978,0,\N
RP01025,1712015629.504000,2024-04-01 23:53:49.504+00,36,319096,0,\N
RP01025,1712015689.506000,2024-04-01 23:54:49.506+00,30,321904,0,\N
RP01025,1712015749.508000,2024-04-01 23:55:49.508+00,24,326787,0,\N
RP01025,1712015809.510000,2024-04-01 23:56:49.51+00,24,334599,0,\N
RP01025,1712015869.511000,2024-04-01 23:57:49.511+00,23,339238,0,\N
RP01025,1712015929.513000,2024-04-01 23:58:49.513+00,22,343755,0,\N
RP01025,1712015989.515000,2024-04-01 23:59:49.515+00,20,346562,0,\N
